uprn,organisation,sao,pao,street,town,postcode,postally_addressable,ward,level,classification,property_status,address_status,official,accuracy,x,y,Swk_GIS_buildingID,TOID,Building_footprint_area_m2,LR_title_no,LR_insert_date,LR_update_date,LR_estate_interest_code,LR_estate_interest,LR_class_of_title_code,LR_clase_of_title,LR_registered_status,LR_ccod_address,LR_ccod_proprietor_name_1,LR_ccod_company_registration_no_1,LR_ccod_proprietorship_category_1,LR_ccod_proprietor_1_address_1
200003498727,,,NEWALL HOUSE ROCKINGHAM ESTATE,HARPER ROAD,,,0,Chaucer,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532334,179321,404,1000005889581,414.968752,SGL395833,"May 12, 2011","Jan 10, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"Telford House, Tiverton Street, Rankine House, Stephenson House, Rennie House, Rumford House, Banks House, Binnie House, Brunlees House and The Uxbridge Arms Public House, Bath Terrace, Aird House, Arrol House, Longridge House, Martin House and The King William IV Public House, Rockingham Street, Ellington House, Harper Road, The Community Centre, Falmouth Road and 1 to 28 Bath Terrace, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498726,,,ELLINGTON HOUSE ROCKINGHAM ESTATE,HARPER ROAD,,,0,Chaucer,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532418,179225,536,1000005889329,789.031036,SGL395833,"May 12, 2011","Jan 10, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"Telford House, Tiverton Street, Rankine House, Stephenson House, Rennie House, Rumford House, Banks House, Binnie House, Brunlees House and The Uxbridge Arms Public House, Bath Terrace, Aird House, Arrol House, Longridge House, Martin House and The King William IV Public House, Rockingham Street, Ellington House, Harper Road, The Community Centre, Falmouth Road and 1 to 28 Bath Terrace, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498725,,,BRAMWELL HOUSE ROCKINGHAM ESTATE,HARPER ROAD,,,0,Chaucer,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532453,179102,414,1000005889272,1544.64124,SGL404532,"Jun 20, 2011","Feb 15, 2019",EL,Estate in land,AF,Absolute freehold title,Registered,"Whitworth House and  Bramwell House, The Rising Sun Public House and 100 and 102 Harper Road, Wicksteed House, Cartwright House, Varley House, Wheatstone House and Crompton House, County Street and Edison House, Munton Road",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"PO Box 64529, London SE1P 5LX"
200003498717,,,MEDWAY HOUSE,HANKEY PLACE,,,0,Chaucer,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532789,179606,458,1000005887040,363.672478,TGL325191,"Mar 02, 2010","Mar 02, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"100 and 102 Long Lane, Aylesford House, Long Lane, Medway House, Hankey Place, Strood House, Staple Street, Rochester House, Manciple Street and 3 Hankey Place, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498635,,,202,GREAT SUFFOLK STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532240,179608,607,1000005887961,273.32964,TGL160590,"Jan 11, 2012","Jan 11, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,"202 Great Suffolk Street, (SE1 1NY)",202 GREAT SUFFOLK STREET LIMITED,,Limited Company or Public Limited Company,"Bentley Jennison, Howard House, Queens Avenue, Clifton, Bristol BS8 1QT"
200003498629,,,COLLINSON COURT,GREAT SUFFOLK STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532154,179636,554,1000005888128,706.44624,TGL453598,"Aug 08, 2016","Aug 08, 2016",EL,Estate in land,AF,Absolute freehold title,Registered,"Flats 1 to 72 (inclusive) Collinson Court and 158 to 176 (even) Great Suffolk Street, London",THE MAYOR AND COMMONALTY AND CITIZENS OF THE CITY OF LONDON,,Local Authority,"PO Box 270, Guildhall, London EC2P 2EJ"
200003498625,,,"HENLEY APARTMENTS, 33",GREAT GUILDFORD STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532218,180035,1726,1E+15,170.680288,TGL165448,"Jul 07, 2011","Jul 07, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"Henley Apartments, 33 Great Guildford Street, London (SE1 0FA)",HENLEY HOMES PUBLIC LIMITED COMPANY,3718331,Limited Company or Public Limited Company,"32B Borland Road, London SE15 3BD"
200003498624,,,21,GREAT GUILDFORD STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532162,180223,1722,1000041298525,370.203592,TGL113886,"Feb 17, 2016","Feb 17, 2016",EL,Estate in land,AF,Absolute freehold title,Registered,"19-23a Great Guildford Street, London (SE1 9EZ)",PEABODY TRUST,7741,Community Benefit Society (Corporate Body),"45 Westminster Bridge Road, London SE1 7JB"
200003498623,,,"KITTIWAKE COURT, 4",GREAT DOVER STREET,,,0,Chaucer,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532464,179689,635,1000042912080,185.661656,TGL124304,"Dec 04, 2012","Dec 04, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,"239 Borough High Street, London (SE1 1AE)",THE POST OFFICE,,Corporate Body,"Post Office Headquarters, 48 Old Street, London, EC1V 9HQ"
200003498617,,,"SKYLINE COURT, 9",GRANGE YARD,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,533672.15,179215.77,1177,1000006031477,867.649584,SGL311571,"Sep 29, 2011","Jan 26, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,"The Grange, Bermondsey, London (SE1 3AG)",PARKBRACE LIMITED,03907638,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
200003498577,,,"BRIDGE VIEW COURT, 19",GRANGE ROAD,,,0,London Bridge & West Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,533348,179211,1127,1000006032346,23.732496,SGL187976,"Dec 02, 2010","Dec 02, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"Bridge View Court, 19 Grange Road, London and electricity sub-station (SE1 3BT)",PROXIMA GR PROPERTIES LIMITED,03829939,Limited Company or Public Limited Company,"Berkeley House, 304 Regents Park Road, London N3 2JX"
200003498547,,,20,GORDON ROAD,,,0,Nunhead & Queen's Road,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534721,176334,134,1000006164295,1544.21932,TGL36282,"Feb 14, 2011","Feb 14, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"Camberwell Reception Centre, Gordon Road, Camberwell",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498535,,,WAKEFIELD HOUSE,GOLDSMITH ROAD,,,0,Peckham,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534250,176858,164,1000006163382,32.563752,SGL230400,"Oct 03, 2012","Oct 03, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,"land and buildings forming part of Oliver Goldsmith Estate on the north side of Peckham High Street, the south side of Goldsmith Road, the east side of Peckham Hill Street and the west side of Marmont Road, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498533,,,JARVIS HOUSE,GOLDSMITH ROAD,,,0,Peckham,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534355,176921,157,1000006163148,572.300184,SGL230400,"Oct 03, 2012","Oct 03, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,"land and buildings forming part of Oliver Goldsmith Estate on the north side of Peckham High Street, the south side of Goldsmith Road, the east side of Peckham Hill Street and the west side of Marmont Road, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498532,,,HONEYWOOD HOUSE,GOLDSMITH ROAD,,,0,Peckham,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534331,176894,148,1000006163390,375.762976,SGL230400,"Oct 03, 2012","Oct 03, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,"land and buildings forming part of Oliver Goldsmith Estate on the north side of Peckham High Street, the south side of Goldsmith Road, the east side of Peckham Hill Street and the west side of Marmont Road, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498531,,,ANGELINA HOUSE,GOLDSMITH ROAD,,,0,Peckham,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534329,176964,137,1000006163124,587.262496,TGL350380,"Oct 20, 2011","Mar 21, 2015",EL,Estate in land,AF,Absolute freehold title,Registered,"land at Leontine Close, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498502,,,FORBES COURT,GIPSY HILL,,,0,Dulwich Wood,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,533376,171140,251,1000006008985,325.902488,LN117984,"Jun 24, 2009","Jun 24, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Land At, Woodland Road, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498496,,,"GRENIER APARTMENTS, 18",GERVASE STREET,,,0,Old Kent Road,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534920,177358,1920,1000006167571,982.739848,TGL116367,"Aug 22, 2011","Aug 22, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"Peckham Centre, Leo Street, London",BERNARD CONSTRUCTION LIMITED,2671917,Limited Company or Public Limited Company,"66 Wavertree Road, Streatham, London SW2 3SS"
200003498494,,,JURSTON COURT,GERRIDGE STREET,,,0,St George's,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,531416,179487,716,1000005730067,236.421256,SGL202969,"Jul 18, 2011","Jul 18, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"land lying between Dodson Street, Gerridge Street, Morley Street and Westminster Bridge Road, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498491,,,WELLER HOUSE DICKENS ESTATE,GEORGE ROW,,,0,North Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534169,179576,2323,1000006172799,526.126248,LN17510,"Aug 19, 2001","Feb 18, 2019",EL,Estate in land,AF,Absolute freehold title,Registered,"Pickwick House, George Row, Weller House and Oliver House, East Lane",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498488,,,NICKLEBY HOUSE DICKENS ESTATE,GEORGE ROW,,,0,North Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534062,179648,2185,1000006172754,445.403256,297203,"Apr 19, 2016","Apr 19, 2016",EL,Estate in land,AF,Absolute freehold title,Registered,"58, 59, 60, 61 and 62 Parkers Row, Tapley House, Copperfield House and Dombey House, Wolseley Street and Nickleby House, George Row, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498487,,,FLEMING HOUSE DICKENS ESTATE,GEORGE ROW,,,0,North Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534137,179719,2325,1000006172825,412.054992,TGL351130,"Aug 17, 2011","Aug 17, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"Land at George Row, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498486,,,BROWNLOW HOUSE DICKENS ESTATE,GEORGE ROW,,,0,North Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534159,179750,2324,1000006172824,292.862504,TGL351130,"Aug 17, 2011","Aug 17, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"Land at George Row, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498476,,,PROSPECT HOUSE GAYWOOD ESTATE,GAYWOOD STREET,,,0,St George's,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,531740,179211,805,1000005729333,439.916256,SGL95304,"Feb 25, 2011","Feb 25, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"land and buildings in London Road, Garden Row, St George's Road, Gaywood Street and Princess Street, collectively known as The Gaywood Housing Estate, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498445,,,57,GAINSFORD STREET,,,0,North Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,533725,179940,1203,1000006030562,93.537152,LN197513,"Mar 02, 2010","Mar 02, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"56 GAINSFORD STREET, LONDON SE1 2NB",THE BOATHOUSE MANAGEMENT (NO.2) COMPANY LIMITED,4785865,Limited Company or Public Limited Company,"57 Gainsford Street, London SE1 2NB"
200003498444,,,"THAMES HEIGHTS, 52-54",GAINSFORD STREET,,,0,North Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,533747,179929,1201,1000006030532,411.114496,TGL85485,"Mar 02, 2010","Mar 02, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"land and buildings on the south side of Gainsford Street, London",CHAPLAIR LIMITED,2127660,Limited Company or Public Limited Company,"8 Baltic Street East, London EC1"
200003498440,,,"THE COOPERAGES, 8",GAINSFORD STREET,LONDON,SE1 2NE,1,North Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,533688,179988,964,1000006030256,1127.976272,SGL391569,"Mar 02, 2010","Mar 02, 2010",EL,Estate in land,AF,Absolute freehold title,Registered,"Land and buildings on the south east side of Horselydown Lane, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"Finance & Governance, Southwark Legal Services, PO Box 64529, London SE1 5LX"
200003498439,,,"TAMARIND COURT, 18",GAINSFORD STREET,,,0,North Bermondsey,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,533847,179915,1188,1000006030275,754.860952,TGL157621,"Mar 02, 2010","Oct 08, 2012",EL,Estate in land,AF,Absolute freehold title,Registered,,,,,
200003498397,,,MUNDANIA COURT,FOREST HILL ROAD,,,0,Peckham Rye,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534956,174330,384,1000006156342,437.606264,461163,"Sep 29, 2003","Sep 29, 2003",EL,Estate in land,AF,Absolute freehold title,Registered,"1 to 50 Mundania Court, Forest Hill Road, London (SE22 0NQ)",MUNDANIA COURT FREEHOLD LIMITED,06835935,Limited Company or Public Limited Company,"349 Royal College Street, London NW1 9QS"
200003498365,,,BUNBURY HOUSE,FENHAM ROAD,,,0,Peckham,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,534257,177086,1922,1000006168030,165.86372,TGL350380,"Oct 20, 2011","Mar 21, 2015",EL,Estate in land,AF,Absolute freehold title,Registered,"land at Leontine Close, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498357,,,LOWOOD COURT,FARQUHAR ROAD,,,0,Dulwich Wood,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,533587,171266,245,1000006008439,49.57125,TGL323072,"Jul 23, 2009","Jul 23, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Glenhurst Court, Knoll Court, Lowood Court and Garages, Farquhar Road, London",THE INCORPORATED TRUSTEES OF THE DULWICH ESTATE,,Corporate Body,"The Old College, Gallery Road, London SE21 7AE"
200003498356,,,KNOLL COURT,FARQUHAR ROAD,,,0,Dulwich Wood,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,533559,171347,244,1000006008418,96.6425,TGL323072,"Jul 23, 2009","Jul 23, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Glenhurst Court, Knoll Court, Lowood Court and Garages, Farquhar Road, London",THE INCORPORATED TRUSTEES OF THE DULWICH ESTATE,,Corporate Body,"The Old College, Gallery Road, London SE21 7AE"
200003498355,,,GLENHURST COURT,FARQUHAR ROAD,,,0,Dulwich Wood,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,533541,171404,254,1000006008389,93.81272,TGL323072,"Jul 23, 2009","Jul 23, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Glenhurst Court, Knoll Court, Lowood Court and Garages, Farquhar Road, London",THE INCORPORATED TRUSTEES OF THE DULWICH ESTATE,,Corporate Body,"The Old College, Gallery Road, London SE21 7AE"
200003498345,,,WHITWORTH HOUSE ROCKINGHAM ESTATE,FALMOUTH ROAD,,,0,Chaucer,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532405,179156,411,1000005889577,1460.64988,SGL404532,"Jun 20, 2011","Feb 15, 2019",EL,Estate in land,AF,Absolute freehold title,Registered,"Whitworth House and  Bramwell House, The Rising Sun Public House and 100 and 102 Harper Road, Wicksteed House, Cartwright House, Varley House, Wheatstone House and Crompton House, County Street and Edison House, Munton Road",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"PO Box 64529, London SE1P 5LX"
200003498343,,,LONGRIDGE HOUSE ROCKINGHAM ESTATE,FALMOUTH ROAD,,,0,Chaucer,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532354,179191,413,1000005889322,29.394992,SGL395833,"May 12, 2011","Jan 10, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"Telford House, Tiverton Street, Rankine House, Stephenson House, Rennie House, Rumford House, Banks House, Binnie House, Brunlees House and The Uxbridge Arms Public House, Bath Terrace, Aird House, Arrol House, Longridge House, Martin House and The King William IV Public House, Rockingham Street, Ellington House, Harper Road, The Community Centre, Falmouth Road and 1 to 28 Bath Terrace, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498330,,,20200804,EMERSON STREET,,,0,Borough & Bankside,,Parent Shell Property Shell,APPROVED,APPROVED,0,General internal point,532206,180377,1764,1000005891087,350.9573,SGL282800,"Jun 22, 2011","Jun 22, 2011",EL,Estate in land,AF,Absolute freehold title,Registered,"4 Emerson Street, London (SE1 9DU)",CENTRICA COMBINED COMMON INVESTMENT FUND LIMITED,04541886,Limited Company or Public Limited Company,"Millstream, Maidenhead Road, Windsor SL4 5GD"
200003498291,,,GRANTHAM COURT,ELEANOR CLOSE,,,0,Rotherhithe,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,535624,179828,2091,1000041681908,330.971783,TGL132904,"Sep 01, 2009","Sep 01, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Land at Eleanor Close, London",HOLDING & MANAGEMENT (SOLITAIRE) LIMITED,1649347,Limited Company or Public Limited Company,"Molteno House, 302 Regents Park Road, London N3 2JX"
200003498290,,,DERWENT COURT,ELEANOR CLOSE,,,0,Rotherhithe,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,535666,179799,2092,1000041681909,331.305209,TGL132904,"Sep 01, 2009","Sep 01, 2009",EL,Estate in land,AF,Absolute freehold title,Registered,"Land at Eleanor Close, London",HOLDING & MANAGEMENT (SOLITAIRE) LIMITED,1649347,Limited Company or Public Limited Company,"Molteno House, 302 Regents Park Road, London N3 2JX"
200003498263,,,218,EAST STREET,,,0,Faraday,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532914,178446,3100,1000005885087,126.65,TGL19098,"Oct 11, 2011","Mar 14, 2017",EL,Estate in land,AF,Absolute freehold title,Registered,"Land and buildings on the west and east side of Merrow Street, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
200003498257,,,WALSHAM HOUSE NELSON ESTATE,BLACKWOOD STREET,,,0,North Walworth,,Parent Shell Property Shell,APPROVED,APPROVED,0,Visual centre,532564,178334,3138,1000005884955,287.882504,LN80873,"Oct 14, 2011","Nov 22, 2018",EL,Estate in land,AF,Absolute freehold title,Registered,"14 to 22 and 28 to 90 (even numbers) East Street 1 to 37 Bronti Close Ringsfield House, Trafalgar House and Walsham House, Bronti Close the site of Bronti Close and Part of the site of Walworth Place, London",THE MAYOR AND BURGESSES OF THE LONDON BOROUGH OF SOUTHWARK,,Local Authority,"160 Tooley Street, London SE1 2QH"
